Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment,6.0,Very satisfied,7
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment,8.0,Excellent,3
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment,2.0,Very satisfied,10
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment,1.0,Needs improvement,6
2156,294,2023-03-31 19:00:00,2187.0,Loan Payment,1.0,Good service,4
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,10.0,Very satisfied,8
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,1.0,Unsatisfactory,4
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,5.0,Excellent,2
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,1.0,Good service,7
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,1.0,Needs improvement,5
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,8.0,Very satisfied,7
2157,976,2023-03-31 20:00:00,158.0,Bill Payment,10.0,Good service,9
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,10.0,Unsatisfactory,1
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,9.0,Good service,10
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,1.0,Needs improvement,4
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,3.0,Good service,1
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,7.0,Unsatisfactory,8
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,5.0,Unsatisfactory,9
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,7.0,Good service,5
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,2.0,Excellent,7
2158,148,2023-03-31 21:00:00,1505.0,Loan Payment,10.0,Unsatisfactory,9
2159,472,2023-03-31 22:00:00,4923.0,Investment,10.0,Good service,6
2159,472,2023-03-31 22:00:00,4923.0,Investment,10.0,Excellent,5
2159,472,2023-03-31 22:00:00,4923.0,Investment,10.0,Unsatisfactory,3
2159,472,2023-03-31 22:00:00,4923.0,Investment,5.0,Good service,7
2159,472,2023-03-31 22:00:00,4923.0,Investment,2.0,Needs improvement,10
2160,995,2023-03-31 23:00:00,1754.0,Investment,8.0,Good service,5
2160,995,2023-03-31 23:00:00,1754.0,Investment,9.0,Good service,10
2160,995,2023-03-31 23:00:00,1754.0,Investment,2.0,Needs improvement,5
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment,10.0,Excellent,2
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment,7.0,Excellent,2
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment,6.0,Good service,10
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment,1.0,Good service,9
2161,172,2023-04-01 00:00:00,1656.0,Bill Payment,8.0,Good service,4
2162,563,2023-04-01 01:00:00,3005.0,Investment,8.0,Good service,8
2162,563,2023-04-01 01:00:00,3005.0,Investment,1.0,Good service,10
2162,563,2023-04-01 01:00:00,3005.0,Investment,7.0,Unsatisfactory,7
2162,563,2023-04-01 01:00:00,3005.0,Investment,7.0,Good service,10
2162,563,2023-04-01 01:00:00,3005.0,Investment,6.0,Needs improvement,10
2162,563,2023-04-01 01:00:00,3005.0,Investment,6.0,Needs improvement,4
2163,531,2023-04-01 02:00:00,1682.0,Investment,8.0,Needs improvement,7
2163,531,2023-04-01 02:00:00,1682.0,Investment,9.0,Excellent,6
2163,531,2023-04-01 02:00:00,1682.0,Investment,8.0,Good service,3
2163,531,2023-04-01 02:00:00,1682.0,Investment,4.0,Very satisfied,2
2163,531,2023-04-01 02:00:00,1682.0,Investment,6.0,Good service,9
2163,531,2023-04-01 02:00:00,1682.0,Investment,4.0,Needs improvement,3
2163,531,2023-04-01 02:00:00,1682.0,Investment,1.0,Good service,4
2163,531,2023-04-01 02:00:00,1682.0,Investment,9.0,Excellent,4
2164,120,2023-04-01 03:00:00,1949.0,Purchase,4.0,Good service,2
2164,120,2023-04-01 03:00:00,1949.0,Purchase,10.0,Needs improvement,6
2164,120,2023-04-01 03:00:00,1949.0,Purchase,4.0,Needs improvement,10
2164,120,2023-04-01 03:00:00,1949.0,Purchase,8.0,Good service,6
2164,120,2023-04-01 03:00:00,1949.0,Purchase,3.0,Good service,10
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,6.0,Unsatisfactory,8
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,10.0,Good service,6
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,10.0,Needs improvement,10
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,5.0,Good service,6
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,2.0,Needs improvement,3
2165,836,2023-04-01 04:00:00,667.0,Bill Payment,6.0,Good service,6
2166,737,2023-04-01 05:00:00,3677.0,Investment,4.0,Good service,8
2166,737,2023-04-01 05:00:00,3677.0,Investment,3.0,Unsatisfactory,8
2166,737,2023-04-01 05:00:00,3677.0,Investment,5.0,Good service,5
2166,737,2023-04-01 05:00:00,3677.0,Investment,10.0,Good service,6
2166,737,2023-04-01 05:00:00,3677.0,Investment,9.0,Very satisfied,10
2166,737,2023-04-01 05:00:00,3677.0,Investment,9.0,Unsatisfactory,5
2166,737,2023-04-01 05:00:00,3677.0,Investment,3.0,Very satisfied,7
2166,737,2023-04-01 05:00:00,3677.0,Investment,6.0,Unsatisfactory,9
2167,66,2023-04-01 06:00:00,1063.0,Investment,6.0,Good service,5
2167,66,2023-04-01 06:00:00,1063.0,Investment,3.0,Very satisfied,5
2167,66,2023-04-01 06:00:00,1063.0,Investment,6.0,Very satisfied,2
2167,66,2023-04-01 06:00:00,1063.0,Investment,10.0,Needs improvement,3
2167,66,2023-04-01 06:00:00,1063.0,Investment,7.0,Unsatisfactory,3
2167,66,2023-04-01 06:00:00,1063.0,Investment,6.0,Very satisfied,5
2168,141,2023-04-01 07:00:00,4081.0,Investment,4.0,Needs improvement,10
2168,141,2023-04-01 07:00:00,4081.0,Investment,2.0,Needs improvement,2
2168,141,2023-04-01 07:00:00,4081.0,Investment,8.0,Unsatisfactory,10
2168,141,2023-04-01 07:00:00,4081.0,Investment,8.0,Needs improvement,9
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,1.0,Very satisfied,9
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,3.0,Very satisfied,4
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,5.0,Very satisfied,8
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,10.0,Unsatisfactory,1
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,6.0,Very satisfied,2
2169,446,2023-04-01 08:00:00,586.0,Bill Payment,10.0,Excellent,4
2170,506,2023-04-01 09:00:00,3105.0,Purchase,5.0,Needs improvement,2
2170,506,2023-04-01 09:00:00,3105.0,Purchase,6.0,Very satisfied,7
2170,506,2023-04-01 09:00:00,3105.0,Purchase,1.0,Good service,4
2170,506,2023-04-01 09:00:00,3105.0,Purchase,7.0,Unsatisfactory,5
2170,506,2023-04-01 09:00:00,3105.0,Purchase,3.0,Unsatisfactory,1
2170,506,2023-04-01 09:00:00,3105.0,Purchase,3.0,Unsatisfactory,2
2170,506,2023-04-01 09:00:00,3105.0,Purchase,7.0,Very satisfied,1
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,1.0,Very satisfied,3
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,6.0,Unsatisfactory,4
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,2.0,Needs improvement,1
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,4.0,Good service,6
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,9.0,Good service,4
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,9.0,Good service,6
2171,189,2023-04-01 10:00:00,3041.0,Loan Payment,10.0,Excellent,9
2172,158,2023-04-01 11:00:00,4828.0,Purchase,5.0,Very satisfied,4
2172,158,2023-04-01 11:00:00,4828.0,Purchase,2.0,Unsatisfactory,6
2172,158,2023-04-01 11:00:00,4828.0,Purchase,3.0,Needs improvement,1
2172,158,2023-04-01 11:00:00,4828.0,Purchase,4.0,Very satisfied,6
2172,158,2023-04-01 11:00:00,4828.0,Purchase,7.0,Good service,2
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment,3.0,Unsatisfactory,7
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment,4.0,Needs improvement,6
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment,10.0,Very satisfied,8
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment,1.0,Excellent,5
2173,610,2023-04-01 12:00:00,4789.0,Bill Payment,1.0,Good service,9
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment,5.0,Very satisfied,8
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment,2.0,Good service,4
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment,6.0,Needs improvement,6
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment,2.0,Unsatisfactory,9
2174,670,2023-04-01 13:00:00,4847.0,Bill Payment,1.0,Good service,6
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment,7.0,Good service,10
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment,9.0,Excellent,4
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment,9.0,Good service,2
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment,2.0,Very satisfied,5
2175,947,2023-04-01 14:00:00,2982.0,Bill Payment,9.0,Very satisfied,8
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,9.0,Needs improvement,4
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,9.0,Needs improvement,9
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,4.0,Needs improvement,4
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,1.0,Good service,4
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,4.0,Good service,1
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,10.0,Needs improvement,3
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,7.0,Good service,4
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,1.0,Very satisfied,1
2176,246,2023-04-01 15:00:00,3958.0,Loan Payment,4.0,Good service,2
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,5.0,Very satisfied,3
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,3.0,Unsatisfactory,3
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,5.0,Excellent,6
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,5.0,Good service,10
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,6.0,Good service,4
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,6.0,Good service,8
2177,856,2023-04-01 16:00:00,2055.0,Bill Payment,1.0,Needs improvement,2
2178,944,2023-04-01 17:00:00,3946.0,Purchase,3.0,Unsatisfactory,2
2178,944,2023-04-01 17:00:00,3946.0,Purchase,9.0,Unsatisfactory,1
2178,944,2023-04-01 17:00:00,3946.0,Purchase,3.0,Needs improvement,3
2178,944,2023-04-01 17:00:00,3946.0,Purchase,2.0,Excellent,2
2178,944,2023-04-01 17:00:00,3946.0,Purchase,7.0,Very satisfied,5
2178,944,2023-04-01 17:00:00,3946.0,Purchase,9.0,Good service,3
2179,748,2023-04-01 18:00:00,2958.0,Investment,3.0,Very satisfied,2
2179,748,2023-04-01 18:00:00,2958.0,Investment,10.0,Good service,9
2179,748,2023-04-01 18:00:00,2958.0,Investment,9.0,Needs improvement,9
2179,748,2023-04-01 18:00:00,2958.0,Investment,1.0,Good service,4
2179,748,2023-04-01 18:00:00,2958.0,Investment,6.0,Needs improvement,9
2180,33,2023-04-01 19:00:00,1637.0,Investment,2.0,Unsatisfactory,10
2180,33,2023-04-01 19:00:00,1637.0,Investment,7.0,Good service,8
2180,33,2023-04-01 19:00:00,1637.0,Investment,8.0,Good service,7
2180,33,2023-04-01 19:00:00,1637.0,Investment,10.0,Unsatisfactory,8
2180,33,2023-04-01 19:00:00,1637.0,Investment,7.0,Very satisfied,8
2180,33,2023-04-01 19:00:00,1637.0,Investment,9.0,Good service,3
2181,361,2023-04-01 20:00:00,1498.0,Bill Payment,4.0,Good service,2
2181,361,2023-04-01 20:00:00,1498.0,Bill Payment,6.0,Unsatisfactory,4
2181,361,2023-04-01 20:00:00,1498.0,Bill Payment,8.0,Good service,4
2181,361,2023-04-01 20:00:00,1498.0,Bill Payment,9.0,Needs improvement,4
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment,7.0,Unsatisfactory,5
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment,1.0,Good service,8
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment,1.0,Very satisfied,7
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment,8.0,Good service,8
2182,753,2023-04-01 21:00:00,4155.0,Bill Payment,3.0,Needs improvement,1
2183,330,2023-04-01 22:00:00,4208.0,Loan Payment,3.0,Unsatisfactory,3
2183,330,2023-04-01 22:00:00,4208.0,Loan Payment,3.0,Very satisfied,8
2183,330,2023-04-01 22:00:00,4208.0,Loan Payment,3.0,Unsatisfactory,8
2183,330,2023-04-01 22:00:00,4208.0,Loan Payment,5.0,Unsatisfactory,6
2184,512,2023-04-01 23:00:00,4473.0,Investment,5.0,Very satisfied,2
2184,512,2023-04-01 23:00:00,4473.0,Investment,3.0,Needs improvement,8
2184,512,2023-04-01 23:00:00,4473.0,Investment,10.0,Very satisfied,4
2184,512,2023-04-01 23:00:00,4473.0,Investment,6.0,Very satisfied,9
2184,512,2023-04-01 23:00:00,4473.0,Investment,5.0,Unsatisfactory,7
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,8.0,Excellent,9
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,1.0,Needs improvement,7
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,7.0,Excellent,5
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,6.0,Unsatisfactory,1
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,6.0,Needs improvement,8
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,10.0,Very satisfied,4
2185,850,2023-04-02 00:00:00,94500.0,Loan Payment,1.0,Good service,4
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,2.0,Needs improvement,2
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,5.0,Good service,9
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,2.0,Very satisfied,4
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,6.0,Needs improvement,8
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,7.0,Needs improvement,1
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,6.0,Good service,7
2186,787,2023-04-02 01:00:00,3573.0,Loan Payment,7.0,Excellent,1
2187,71,2023-04-02 02:00:00,3639.0,Loan Payment,1.0,Excellent,5
2187,71,2023-04-02 02:00:00,3639.0,Loan Payment,4.0,Good service,6
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,8.0,Needs improvement,6
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,10.0,Very satisfied,6
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,4.0,Unsatisfactory,7
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,6.0,Unsatisfactory,3
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,1.0,Excellent,2
2188,313,2023-04-02 03:00:00,1724.0,Loan Payment,6.0,Needs improvement,10
2189,915,2023-04-02 04:00:00,1812.0,Purchase,5.0,Excellent,1
2189,915,2023-04-02 04:00:00,1812.0,Purchase,4.0,Excellent,9
2189,915,2023-04-02 04:00:00,1812.0,Purchase,2.0,Unsatisfactory,9
2189,915,2023-04-02 04:00:00,1812.0,Purchase,6.0,Needs improvement,4
2189,915,2023-04-02 04:00:00,1812.0,Purchase,10.0,Needs improvement,2
2189,915,2023-04-02 04:00:00,1812.0,Purchase,1.0,Unsatisfactory,6
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,6.0,Unsatisfactory,2
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,7.0,Unsatisfactory,4
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,5.0,Unsatisfactory,7
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,4.0,Excellent,6
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,10.0,Good service,10
2190,728,2023-04-02 05:00:00,1430.0,Bill Payment,4.0,Good service,6
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,8.0,Good service,7
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,3.0,Needs improvement,10
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,3.0,Good service,8
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,2.0,Needs improvement,6
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,2.0,Unsatisfactory,9
2191,79,2023-04-02 06:00:00,3601.0,Bill Payment,3.0,Good service,3
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment,7.0,Good service,2
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment,2.0,Unsatisfactory,2
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment,5.0,Very satisfied,3
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment,5.0,Needs improvement,5
2192,169,2023-04-02 07:00:00,3530.0,Loan Payment,4.0,Needs improvement,3
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment,6.0,Needs improvement,4
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment,4.0,Needs improvement,1
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment,1.0,Very satisfied,8
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment,5.0,Needs improvement,3
2193,810,2023-04-02 08:00:00,3321.0,Loan Payment,8.0,Unsatisfactory,7
2194,983,2023-04-02 09:00:00,2315.0,Purchase,6.0,Good service,7
2194,983,2023-04-02 09:00:00,2315.0,Purchase,6.0,Very satisfied,10
2194,983,2023-04-02 09:00:00,2315.0,Purchase,2.0,Needs improvement,7
2194,983,2023-04-02 09:00:00,2315.0,Purchase,9.0,Good service,1
2194,983,2023-04-02 09:00:00,2315.0,Purchase,5.0,Good service,8
2195,180,2023-04-02 10:00:00,2005.0,Loan Payment,1.0,Good service,9
2195,180,2023-04-02 10:00:00,2005.0,Loan Payment,5.0,Good service,9
2195,180,2023-04-02 10:00:00,2005.0,Loan Payment,5.0,Needs improvement,2
2196,628,2023-04-02 11:00:00,1977.0,Purchase,8.0,Needs improvement,7
2196,628,2023-04-02 11:00:00,1977.0,Purchase,3.0,Unsatisfactory,7
2196,628,2023-04-02 11:00:00,1977.0,Purchase,6.0,Good service,10
2196,628,2023-04-02 11:00:00,1977.0,Purchase,7.0,Needs improvement,5
2197,260,2023-04-02 12:00:00,3724.0,Purchase,3.0,Good service,1
2197,260,2023-04-02 12:00:00,3724.0,Purchase,3.0,Excellent,5
2197,260,2023-04-02 12:00:00,3724.0,Purchase,9.0,Very satisfied,7
2197,260,2023-04-02 12:00:00,3724.0,Purchase,10.0,Unsatisfactory,2
2197,260,2023-04-02 12:00:00,3724.0,Purchase,10.0,Good service,5
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,1.0,Unsatisfactory,1
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,5.0,Good service,9
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,5.0,Very satisfied,6
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,4.0,Unsatisfactory,10
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,10.0,Good service,5
2198,486,2023-04-02 13:00:00,4045.0,Loan Payment,9.0,Good service,10
2199,772,2023-04-02 14:00:00,4495.0,Bill Payment,1.0,Good service,4
2199,772,2023-04-02 14:00:00,4495.0,Bill Payment,9.0,Unsatisfactory,8
2199,772,2023-04-02 14:00:00,4495.0,Bill Payment,6.0,Good service,5
2199,772,2023-04-02 14:00:00,4495.0,Bill Payment,5.0,Unsatisfactory,8
2200,5,2023-04-02 15:00:00,4878.0,Purchase,8.0,Unsatisfactory,7
2200,5,2023-04-02 15:00:00,4878.0,Purchase,7.0,Unsatisfactory,3
2200,5,2023-04-02 15:00:00,4878.0,Purchase,8.0,Excellent,9
2200,5,2023-04-02 15:00:00,4878.0,Purchase,7.0,Good service,4
2200,5,2023-04-02 15:00:00,4878.0,Purchase,7.0,Very satisfied,5
2200,5,2023-04-02 15:00:00,4878.0,Purchase,7.0,Unsatisfactory,7
2200,5,2023-04-02 15:00:00,4878.0,Purchase,3.0,Needs improvement,10
2200,5,2023-04-02 15:00:00,4878.0,Purchase,3.0,Very satisfied,5
2200,5,2023-04-02 15:00:00,4878.0,Purchase,8.0,Excellent,1
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment,1.0,Good service,4
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment,7.0,Excellent,1
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment,3.0,Unsatisfactory,1
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment,4.0,Excellent,6
2201,297,2023-04-02 16:00:00,3468.0,Bill Payment,8.0,Excellent,2
2202,620,2023-04-02 17:00:00,403.0,Bill Payment,10.0,Good service,8
2202,620,2023-04-02 17:00:00,403.0,Bill Payment,9.0,Unsatisfactory,4
2202,620,2023-04-02 17:00:00,403.0,Bill Payment,4.0,Excellent,7
2202,620,2023-04-02 17:00:00,403.0,Bill Payment,9.0,Very satisfied,5
2202,620,2023-04-02 17:00:00,403.0,Bill Payment,7.0,Very satisfied,10
2203,855,2023-04-02 18:00:00,4788.0,Purchase,6.0,Unsatisfactory,6
2203,855,2023-04-02 18:00:00,4788.0,Purchase,5.0,Very satisfied,1
2203,855,2023-04-02 18:00:00,4788.0,Purchase,1.0,Good service,2
2203,855,2023-04-02 18:00:00,4788.0,Purchase,2.0,Good service,3
2203,855,2023-04-02 18:00:00,4788.0,Purchase,7.0,Unsatisfactory,6
2203,855,2023-04-02 18:00:00,4788.0,Purchase,5.0,Good service,2
2204,360,2023-04-02 19:00:00,3740.0,Investment,9.0,Needs improvement,9
2204,360,2023-04-02 19:00:00,3740.0,Investment,10.0,Very satisfied,2
2204,360,2023-04-02 19:00:00,3740.0,Investment,7.0,Good service,1
2204,360,2023-04-02 19:00:00,3740.0,Investment,6.0,Good service,7
2204,360,2023-04-02 19:00:00,3740.0,Investment,5.0,Good service,6
2205,117,2023-04-02 20:00:00,4375.0,Purchase,5.0,Very satisfied,7
2205,117,2023-04-02 20:00:00,4375.0,Purchase,5.0,Very satisfied,9
2205,117,2023-04-02 20:00:00,4375.0,Purchase,10.0,Excellent,3
2205,117,2023-04-02 20:00:00,4375.0,Purchase,7.0,Unsatisfactory,2
2205,117,2023-04-02 20:00:00,4375.0,Purchase,7.0,Unsatisfactory,5
2206,357,2023-04-02 21:00:00,4254.0,Investment,10.0,Needs improvement,9
2206,357,2023-04-02 21:00:00,4254.0,Investment,8.0,Good service,3
2206,357,2023-04-02 21:00:00,4254.0,Investment,5.0,Needs improvement,3
2206,357,2023-04-02 21:00:00,4254.0,Investment,6.0,Excellent,4
2206,357,2023-04-02 21:00:00,4254.0,Investment,3.0,Needs improvement,7
2206,357,2023-04-02 21:00:00,4254.0,Investment,1.0,Needs improvement,7
2206,357,2023-04-02 21:00:00,4254.0,Investment,6.0,Good service,3
2207,957,2023-04-02 22:00:00,4916.0,Purchase,6.0,Good service,3
2207,957,2023-04-02 22:00:00,4916.0,Purchase,4.0,Needs improvement,7
2207,957,2023-04-02 22:00:00,4916.0,Purchase,6.0,Excellent,5
2207,957,2023-04-02 22:00:00,4916.0,Purchase,1.0,Excellent,10
2207,957,2023-04-02 22:00:00,4916.0,Purchase,10.0,Unsatisfactory,2
2208,843,2023-04-02 23:00:00,37.0,Purchase,10.0,Unsatisfactory,8
2208,843,2023-04-02 23:00:00,37.0,Purchase,9.0,Excellent,2
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,2.0,Good service,2
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,10.0,Very satisfied,3
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,2.0,Good service,1
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,7.0,Very satisfied,1
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,4.0,Unsatisfactory,5
2209,439,2023-04-03 00:00:00,3501.0,Bill Payment,6.0,Excellent,6
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment,2.0,Good service,7
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment,9.0,Very satisfied,7
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment,1.0,Good service,1
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment,4.0,Excellent,5
2210,331,2023-04-03 01:00:00,4271.0,Bill Payment,9.0,Unsatisfactory,6
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,7.0,Excellent,1
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,8.0,Good service,3
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,1.0,Needs improvement,6
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,3.0,Needs improvement,3
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,6.0,Excellent,2
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,8.0,Very satisfied,7
2211,525,2023-04-03 02:00:00,1183.0,Loan Payment,3.0,Very satisfied,6
2212,654,2023-04-03 03:00:00,348.0,Bill Payment,4.0,Unsatisfactory,8
2212,654,2023-04-03 03:00:00,348.0,Bill Payment,10.0,Good service,10
2212,654,2023-04-03 03:00:00,348.0,Bill Payment,7.0,Good service,8
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment,8.0,Good service,1
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment,5.0,Unsatisfactory,10
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment,4.0,Needs improvement,2
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment,3.0,Excellent,4
2213,188,2023-04-03 04:00:00,1078.0,Bill Payment,7.0,Very satisfied,1
2214,968,2023-04-03 05:00:00,851.0,Bill Payment,10.0,Needs improvement,4
2214,968,2023-04-03 05:00:00,851.0,Bill Payment,3.0,Needs improvement,1
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,8.0,Needs improvement,7
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,9.0,Needs improvement,10
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,8.0,Needs improvement,2
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,7.0,Needs improvement,8
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,8.0,Unsatisfactory,1
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,10.0,Very satisfied,2
2215,281,2023-04-03 06:00:00,4294.0,Bill Payment,9.0,Good service,8
2216,511,2023-04-03 07:00:00,4756.0,Loan Payment,10.0,Needs improvement,3
2216,511,2023-04-03 07:00:00,4756.0,Loan Payment,10.0,Very satisfied,8
2216,511,2023-04-03 07:00:00,4756.0,Loan Payment,2.0,Needs improvement,10
2216,511,2023-04-03 07:00:00,4756.0,Loan Payment,2.0,Very satisfied,9
2217,466,2023-04-03 08:00:00,303.0,Bill Payment,9.0,Unsatisfactory,10
2217,466,2023-04-03 08:00:00,303.0,Bill Payment,10.0,Very satisfied,9
2217,466,2023-04-03 08:00:00,303.0,Bill Payment,9.0,Unsatisfactory,6
2217,466,2023-04-03 08:00:00,303.0,Bill Payment,10.0,Very satisfied,1
2217,466,2023-04-03 08:00:00,303.0,Bill Payment,2.0,Unsatisfactory,10
